Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.513000	8xVolume: 3.078000	error: 0.094768	Ntrials: 1000
Volume: 0.522000	8xVolume: 3.132000	error: 0.094768	Ntrials: 1000
Volume: 0.535000	8xVolume: 3.210000	error: 0.094768	Ntrials: 1000
Volume: 0.513000	8xVolume: 3.078000	error: 0.094768	Ntrials: 1000
Volume: 0.528000	8xVolume: 3.168000	error: 0.094768	Ntrials: 1000
Volume: 0.507000	8xVolume: 3.042000	error: 0.094768	Ntrials: 1000
Volume: 0.533000	8xVolume: 3.198000	error: 0.094768	Ntrials: 1000
Volume: 0.505000	8xVolume: 3.030000	error: 0.094768	Ntrials: 1000
Volume: 0.562000	8xVolume: 3.372000	error: 0.094768	Ntrials: 1000
Volume: 0.523000	8xVolume: 3.138000	error: 0.094768	Ntrials: 1000
Volume: 0.515000	8xVolume: 3.090000	error: 0.094768	Ntrials: 1000
Volume: 0.541000	8xVolume: 3.246000	error: 0.094768	Ntrials: 1000
Volume: 0.521000	8xVolume: 3.126000	error: 0.094768	Ntrials: 1000
Volume: 0.517000	8xVolume: 3.102000	error: 0.094768	Ntrials: 1000
Volume: 0.519000	8xVolume: 3.114000	error: 0.094768	Ntrials: 1000
Volume: 0.521000	8xVolume: 3.126000	error: 0.094768	Ntrials: 1000
Volume: 0.531000	8xVolume: 3.186000	error: 0.094768	Ntrials: 1000
Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.533000	8xVolume: 3.198000	error: 0.094768	Ntrials: 1000
Volume: 0.512000	8xVolume: 3.072000	error: 0.094768	Ntrials: 1000
Volume: 0.498000	8xVolume: 2.988000	error: 0.094768	Ntrials: 1000
Volume: 0.515000	8xVolume: 3.090000	error: 0.094768	Ntrials: 1000
Volume: 0.518000	8xVolume: 3.108000	error: 0.094768	Ntrials: 1000
Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.532000	8xVolume: 3.192000	error: 0.094768	Ntrials: 1000
Volume: 0.538000	8xVolume: 3.228000	error: 0.094768	Ntrials: 1000
Volume: 0.537000	8xVolume: 3.222000	error: 0.094768	Ntrials: 1000
Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.534000	8xVolume: 3.204000	error: 0.094768	Ntrials: 1000
Volume: 0.527000	8xVolume: 3.162000	error: 0.094768	Ntrials: 1000
Volume: 0.555000	8xVolume: 3.330000	error: 0.094768	Ntrials: 1000
Volume: 0.535000	8xVolume: 3.210000	error: 0.094768	Ntrials: 1000
Volume: 0.520000	8xVolume: 3.120000	error: 0.094768	Ntrials: 1000
Volume: 0.486000	8xVolume: 2.916000	error: 0.094768	Ntrials: 1000
Volume: 0.509000	8xVolume: 3.054000	error: 0.094768	Ntrials: 1000
Volume: 0.510000	8xVolume: 3.060000	error: 0.094768	Ntrials: 1000
Volume: 0.506000	8xVolume: 3.036000	error: 0.094768	Ntrials: 1000
Volume: 0.511000	8xVolume: 3.066000	error: 0.094768	Ntrials: 1000
Volume: 0.513000	8xVolume: 3.078000	error: 0.094768	Ntrials: 1000
Volume: 0.522000	8xVolume: 3.132000	error: 0.094768	Ntrials: 1000
Volume: 0.555000	8xVolume: 3.330000	error: 0.094768	Ntrials: 1000
Volume: 0.534000	8xVolume: 3.204000	error: 0.094768	Ntrials: 1000
Volume: 0.513000	8xVolume: 3.078000	error: 0.094768	Ntrials: 1000
Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.530000	8xVolume: 3.180000	error: 0.094768	Ntrials: 1000
Volume: 0.527000	8xVolume: 3.162000	error: 0.094768	Ntrials: 1000
Volume: 0.531000	8xVolume: 3.186000	error: 0.094768	Ntrials: 1000
Volume: 0.533000	8xVolume: 3.198000	error: 0.094768	Ntrials: 1000
Volume: 0.537000	8xVolume: 3.222000	error: 0.094768	Ntrials: 1000
Volume: 0.527000	8xVolume: 3.162000	error: 0.094768	Ntrials: 1000
Volume: 0.544000	8xVolume: 3.264000	error: 0.094768	Ntrials: 1000
Volume: 0.517000	8xVolume: 3.102000	error: 0.094768	Ntrials: 1000
Volume: 0.527000	8xVolume: 3.162000	error: 0.094768	Ntrials: 1000
Volume: 0.505000	8xVolume: 3.030000	error: 0.094768	Ntrials: 1000
Volume: 0.535000	8xVolume: 3.210000	error: 0.094768	Ntrials: 1000
Volume: 0.500000	8xVolume: 3.000000	error: 0.094768	Ntrials: 1000
Volume: 0.520000	8xVolume: 3.120000	error: 0.094768	Ntrials: 1000
Volume: 0.522000	8xVolume: 3.132000	error: 0.094768	Ntrials: 1000
Volume: 0.525000	8xVolume: 3.150000	error: 0.094768	Ntrials: 1000
Volume: 0.519000	8xVolume: 3.114000	error: 0.094768	Ntrials: 1000
Volume: 0.500000	8xVolume: 3.000000	error: 0.094768	Ntrials: 1000
Volume: 0.515000	8xVolume: 3.090000	error: 0.094768	Ntrials: 1000
Volume: 0.530000	8xVolume: 3.180000	error: 0.094768	Ntrials: 1000
Volume: 0.537000	8xVolume: 3.222000	error: 0.094768	Ntrials: 1000
Volume: 0.515000	8xVolume: 3.090000	error: 0.094768	Ntrials: 1000
Volume: 0.516000	8xVolume: 3.096000	error: 0.094768	Ntrials: 1000
Volume: 0.519000	8xVolume: 3.114000	error: 0.094768	Ntrials: 1000
Volume: 0.495000	8xVolume: 2.970000	error: 0.094768	Ntrials: 1000
Volume: 0.493000	8xVolume: 2.958000	error: 0.094768	Ntrials: 1000
Volume: 0.512000	8xVolume: 3.072000	error: 0.094768	Ntrials: 1000
Volume: 0.511000	8xVolume: 3.066000	error: 0.094768	Ntrials: 1000
Volume: 0.503000	8xVolume: 3.018000	error: 0.094768	Ntrials: 1000
Volume: 0.514000	8xVolume: 3.084000	error: 0.094768	Ntrials: 1000
Volume: 0.542000	8xVolume: 3.252000	error: 0.094768	Ntrials: 1000
Volume: 0.544000	8xVolume: 3.264000	error: 0.094768	Ntrials: 1000
Volume: 0.511000	8xVolume: 3.066000	error: 0.094768	Ntrials: 1000
Volume: 0.508000	8xVolume: 3.048000	error: 0.094768	Ntrials: 1000
Volume: 0.527000	8xVolume: 3.162000	error: 0.094768	Ntrials: 1000
Volume: 0.535000	8xVolume: 3.210000	error: 0.094768	Ntrials: 1000
Volume: 0.516000	8xVolume: 3.096000	error: 0.094768	Ntrials: 1000
Volume: 0.534000	8xVolume: 3.204000	error: 0.094768	Ntrials: 1000
Volume: 0.499000	8xVolume: 2.994000	error: 0.094768	Ntrials: 1000
Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.517000	8xVolume: 3.102000	error: 0.094768	Ntrials: 1000
Volume: 0.527000	8xVolume: 3.162000	error: 0.094768	Ntrials: 1000
Volume: 0.527000	8xVolume: 3.162000	error: 0.094768	Ntrials: 1000
Volume: 0.541000	8xVolume: 3.246000	error: 0.094768	Ntrials: 1000
Volume: 0.518000	8xVolume: 3.108000	error: 0.094768	Ntrials: 1000
Volume: 0.526000	8xVolume: 3.156000	error: 0.094768	Ntrials: 1000
Volume: 0.507000	8xVolume: 3.042000	error: 0.094768	Ntrials: 1000
Volume: 0.530000	8xVolume: 3.180000	error: 0.094768	Ntrials: 1000
Volume: 0.508000	8xVolume: 3.048000	error: 0.094768	Ntrials: 1000
Volume: 0.535000	8xVolume: 3.210000	error: 0.094768	Ntrials: 1000
Volume: 0.536000	8xVolume: 3.216000	error: 0.094768	Ntrials: 1000
Volume: 0.506000	8xVolume: 3.036000	error: 0.094768	Ntrials: 1000
Volume: 0.520000	8xVolume: 3.120000	error: 0.094768	Ntrials: 1000
Volume: 0.517000	8xVolume: 3.102000	error: 0.094768	Ntrials: 1000
Volume: 0.509000	8xVolume: 3.054000	error: 0.094768	Ntrials: 1000
Volume: 0.543000	8xVolume: 3.258000	error: 0.094768	Ntrials: 1000
Volume: 0.491000	8xVolume: 2.946000	error: 0.094768	Ntrials: 1000
Volume: 0.536000	8xVolume: 3.216000	error: 0.094768	Ntrials: 1000
Volume: 0.547000	8xVolume: 3.282000	error: 0.094768	Ntrials: 1000
Volume: 0.530000	8xVolume: 3.180000	error: 0.094768	Ntrials: 1000
Volume: 0.552000	8xVolume: 3.312000	error: 0.094768	Ntrials: 1000
Volume: 0.532000	8xVolume: 3.192000	error: 0.094768	Ntrials: 1000
Volume: 0.523000	8xVolume: 3.138000	error: 0.094768	Ntrials: 1000
Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.531000	8xVolume: 3.186000	error: 0.094768	Ntrials: 1000
Volume: 0.532000	8xVolume: 3.192000	error: 0.094768	Ntrials: 1000
Volume: 0.522000	8xVolume: 3.132000	error: 0.094768	Ntrials: 1000
Volume: 0.530000	8xVolume: 3.180000	error: 0.094768	Ntrials: 1000
Volume: 0.513000	8xVolume: 3.078000	error: 0.094768	Ntrials: 1000
Volume: 0.522000	8xVolume: 3.132000	error: 0.094768	Ntrials: 1000
Volume: 0.492000	8xVolume: 2.952000	error: 0.094768	Ntrials: 1000
Volume: 0.530000	8xVolume: 3.180000	error: 0.094768	Ntrials: 1000
Volume: 0.533000	8xVolume: 3.198000	error: 0.094768	Ntrials: 1000
Volume: 0.533000	8xVolume: 3.198000	error: 0.094768	Ntrials: 1000
Volume: 0.520000	8xVolume: 3.120000	error: 0.094768	Ntrials: 1000
Volume: 0.533000	8xVolume: 3.198000	error: 0.094768	Ntrials: 1000
Volume: 0.536000	8xVolume: 3.216000	error: 0.094768	Ntrials: 1000
Volume: 0.544000	8xVolume: 3.264000	error: 0.094768	Ntrials: 1000
Volume: 0.532000	8xVolume: 3.192000	error: 0.094768	Ntrials: 1000
Volume: 0.512000	8xVolume: 3.072000	error: 0.094768	Ntrials: 1000
Volume: 0.509000	8xVolume: 3.054000	error: 0.094768	Ntrials: 1000
Volume: 0.523000	8xVolume: 3.138000	error: 0.094768	Ntrials: 1000
Volume: 0.535000	8xVolume: 3.210000	error: 0.094768	Ntrials: 1000
Volume: 0.530000	8xVolume: 3.180000	error: 0.094768	Ntrials: 1000
Volume: 0.486000	8xVolume: 2.916000	error: 0.094768	Ntrials: 1000
Volume: 0.503000	8xVolume: 3.018000	error: 0.094768	Ntrials: 1000
Volume: 0.514000	8xVolume: 3.084000	error: 0.094768	Ntrials: 1000
Volume: 0.520000	8xVolume: 3.120000	error: 0.094768	Ntrials: 1000
Volume: 0.507000	8xVolume: 3.042000	error: 0.094768	Ntrials: 1000
Volume: 0.525000	8xVolume: 3.150000	error: 0.094768	Ntrials: 1000
Volume: 0.518000	8xVolume: 3.108000	error: 0.094768	Ntrials: 1000
Volume: 0.534000	8xVolume: 3.204000	error: 0.094768	Ntrials: 1000
Volume: 0.516000	8xVolume: 3.096000	error: 0.094768	Ntrials: 1000
Volume: 0.487000	8xVolume: 2.922000	error: 0.094768	Ntrials: 1000
Volume: 0.541000	8xVolume: 3.246000	error: 0.094768	Ntrials: 1000
Volume: 0.501000	8xVolume: 3.006000	error: 0.094768	Ntrials: 1000
Volume: 0.524000	8xVolume: 3.144000	error: 0.094768	Ntrials: 1000
Volume: 0.528000	8xVolume: 3.168000	error: 0.094768	Ntrials: 1000
Volume: 0.489000	8xVolume: 2.934000	error: 0.094768	Ntrials: 1000
Volume: 0.513000	8xVolume: 3.078000	error: 0.094768	Ntrials: 1000
Volume: 0.544000	8xVolume: 3.264000	error: 0.094768	Ntrials: 1000
Volume: 0.519000	8xVolume: 3.114000	error: 0.094768	Ntrials: 1000
Volume: 0.529000	8xVolume: 3.174000	error: 0.094768	Ntrials: 1000
Volume: 0.510000	8xVolume: 3.060000	error: 0.094768	Ntrials: 1000
Volume: 0.495000	8xVolume: 2.970000	error: 0.094768	Ntrials: 1000
Volume: 0.514000	8xVolume: 3.084000	error: 0.094768	Ntrials: 1000
Volume: 0.518000	8xVolume: 3.108000	error: 0.094768	Ntrials: 1000
Volume: 0.502000	8xVolume: 3.012000	error: 0.094768	Ntrials: 1000
Volume: 0.522000	8xVolume: 3.132000	error: 0.094768	Ntrials: 1000
Volume: 0.538000	8xVolume: 3.228000	error: 0.094768	Ntrials: 1000
Volume: 0.532000	8xVolume: 3.192000	error: 0.094768	Ntrials: 1000
Volume: 0.490000	8xVolume: 2.940000	error: 0.094768	Ntrials: 1000
Volume: 0.529000	8xVolume: 3.174000	error: 0.094768	Ntrials: 1000
Volume: 0.518000	8xVolume: 3.108000	error: 0.094768	Ntrials: 1000
Volume: 0.533000	8xVolume: 3.198000	error: 0.094768	Ntrials: 1000
Volume: 0.494000	8xVolume: 2.964000	error: 0.094768	Ntrials: 1000
Volume: 0.539000	8xVolume: 3.234000	error: 0.094768	Ntrials: 1000
Volume: 0.544000	8xVolume: 3.264000	error: 0.094768	Ntrials: 1000
Volume: 0.540000	8xVolume: 3.240000	error: 0.094768	Ntrials: 1000
Volume: 0.495000	8xVolume: 2.970000	error: 0.094768	Ntrials: 1000
