Area: 0.791531	4xArea: 3.166123	error: 0.089278	Ntrials: 100
Area: 0.771930	4xArea: 3.087722	error: 0.089278	Ntrials: 100
Area: 0.751654	4xArea: 3.006616	error: 0.089278	Ntrials: 100
Area: 0.798124	4xArea: 3.192495	error: 0.089278	Ntrials: 100
Area: 0.825336	4xArea: 3.301346	error: 0.089278	Ntrials: 100
Area: 0.804238	4xArea: 3.216950	error: 0.089278	Ntrials: 100
Area: 0.748129	4xArea: 2.992515	error: 0.089278	Ntrials: 100
Area: 0.794535	4xArea: 3.178139	error: 0.089278	Ntrials: 100
Area: 0.820858	4xArea: 3.283433	error: 0.089278	Ntrials: 100
Area: 0.793939	4xArea: 3.175758	error: 0.089278	Ntrials: 100
Area: 0.785060	4xArea: 3.140239	error: 0.089278	Ntrials: 100
Area: 0.732097	4xArea: 2.928388	error: 0.089278	Ntrials: 100
Area: 0.768913	4xArea: 3.075653	error: 0.089278	Ntrials: 100
Area: 0.776552	4xArea: 3.106207	error: 0.089278	Ntrials: 100
Area: 0.763396	4xArea: 3.053585	error: 0.089278	Ntrials: 100
Area: 0.825518	4xArea: 3.302073	error: 0.089278	Ntrials: 100
Area: 0.821451	4xArea: 3.285806	error: 0.089278	Ntrials: 100
Area: 0.789254	4xArea: 3.157015	error: 0.089278	Ntrials: 100
Area: 0.790885	4xArea: 3.163539	error: 0.089278	Ntrials: 100
Area: 0.766853	4xArea: 3.067411	error: 0.089278	Ntrials: 100
Area: 0.818171	4xArea: 3.272685	error: 0.089278	Ntrials: 100
Area: 0.797745	4xArea: 3.190980	error: 0.089278	Ntrials: 100
Area: 0.784584	4xArea: 3.138337	error: 0.089278	Ntrials: 100
Area: 0.773334	4xArea: 3.093337	error: 0.089278	Ntrials: 100
Area: 0.775015	4xArea: 3.100061	error: 0.089278	Ntrials: 100
Area: 0.789930	4xArea: 3.159721	error: 0.089278	Ntrials: 100
Area: 0.761680	4xArea: 3.046721	error: 0.089278	Ntrials: 100
Area: 0.744490	4xArea: 2.977959	error: 0.089278	Ntrials: 100
Area: 0.812167	4xArea: 3.248667	error: 0.089278	Ntrials: 100
Area: 0.791917	4xArea: 3.167669	error: 0.089278	Ntrials: 100
Area: 0.729636	4xArea: 2.918546	error: 0.089278	Ntrials: 100
Area: 0.826759	4xArea: 3.307037	error: 0.089278	Ntrials: 100
Area: 0.718032	4xArea: 2.872128	error: 0.089278	Ntrials: 100
Area: 0.808854	4xArea: 3.235415	error: 0.089278	Ntrials: 100
